Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Customer Service Executive - Sales,Tata Capital Finance Ltd,Bangalore,2026-09-13,https://www.shine.com/jobs/customer-service-executive-sales/tata-capital-finance-ltd/19550326,N/A,0.0,Company: Tata Capital Finance Ltd | Salary: Not disclosed | Exp: 0 to 4 Yrs | Customer Service - Sales - Housing - DM - Bengaluru - Kanakapura Road - CRE *JM* 10367 Achieving business targets as laid down by acquiring new client relationships and maintaining them. Graduate in any discipline  Identify target areas for prospective business  Pre-screen customer segments as per the organization norms ...,Shine
Business Development Manager,AWINMO INDIA MARKETING PRIVATE LIMITED,"Bangalore, Chennai, Noida, Hyderabad, Kolkata, Gurugram, Pune, Mumbai City, Delhi, Anantpur",2026-09-08,https://www.shine.com/jobs/business-development-manager/awinmo-india-marketing-private-limited/19548844,N/A,0.0,"Company: AWINMO INDIA MARKETING PRIVATE LIMITED | Salary: Not disclosed | Exp: 13 to 23 Yrs | <p>We are looking for an ambitious and energetic Business Development Manager to help us expand&nbsp;our clientele. You will be the front of the company and will have&nbsp;the dedication to create and apply an effective sales strategy.</p>
<p>The goal is to drive&nbsp;sustainable financial growth through...",Shine
Prowiden Overseas - International Business Development Manager,PROWIDEN OVERSEAS,Bangalore,2026-09-07,https://www.shine.com/jobs/prowiden-overseas-international-business-development-manager/prowiden-overseas/19547471,N/A,0.0,"Company: PROWIDEN OVERSEAS | Salary: Not disclosed | Exp: 4 to 8 Yrs | Job Description:

International Business Development Manager:

Location: Bangalore, India

Company: Prowiden Overseas

Department: International Business Development

Employment Type: Full-Time

About Prowiden:

Prowiden Overseas is an international recruitment and business consulting company helping businesses expand globally....",Shine
Salesforce Developer || Bengaluru || Hybrid,PradeepIT Consulting Services,Bangalore,2026-09-07,https://www.shine.com/jobs/salesforce-developer-bengaluru-hybrid/pradeepit-consulting-services/19546649,N/A,0.0,"Company: PradeepIT Consulting Services | Salary: Not disclosed | Exp: 6 to 10 Yrs | Salesforce Developer




Role: Salesforce Developer


Location: Bengaluru (Hybrid)




Payroll Partner: Experis IT Pvt Ltd


Experience Required: 6+ years




Notice Period: Immediate to 15 days max


Work Mode: Hybrid




Shift Timings: Rotational / General Shift (based on project need)


Open Positions: 1




 Ma...",Shine
Curriculum Associates - Salesforce IT Architect,Curriculum Associates India Private Limited,Bangalore,2026-09-07,https://www.shine.com/jobs/curriculum-associates-salesforce-it-architect/curriculum-associates-india-private-limited/19546627,https://www.curriculumassociates.com,0.0,"Company: Curriculum Associates India Private Limited | Salary: Not disclosed | Exp: 24 to >25 Yrs | At Curriculum Associates, we believe in the potential of every child and are changing the face of education technology with award-winning learning programs like i-Ready that serve a third of the nation's K-8 students.




For more than 50 years, our commitment to making classrooms better places, ser...",Shine
Senior - Software Engineer - Salesforce Developer,Bread Financial,Bangalore,2026-09-07,https://www.shine.com/jobs/senior-software-engineer-salesforce-developer/bread-financial/19546613,https://www.breadfinancial.com,0.0,"Company: Bread Financial | Salary: Not disclosed | Exp: 5 to 9 Yrs | Every career journey is personal. That's why we empower you with the tools and support to create your own success story. 

Be challenged. Be heard. Be valued. Be you . be here.

Job Summary

Engineer, 2 is responsible for developing and enhancing financial technology solutions by translating requirements into functional software....",Shine
Zuora Lead/Architect - Salesforce CPQ,TRH Consultancy,Bangalore,2026-09-07,https://www.shine.com/jobs/zuora-lead-architect-salesforce-cpq/trh-consultancy/19546599,N/A,0.0,"Company: TRH Consultancy | Salary: Not disclosed | Exp: 0 to 4 Yrs | Role Overview : 

We are seeking a seasoned Zuora Lead/Architect to spearhead our complex billing and revenue management initiatives. In this role, you will serve as the primary technical authority, bridging the gap between intricate business requirements and scalable technical solutions within the Zuora ecosystem. You will colla...",Shine
Salesforce Financial Services Cloud Solution Architect,Birlasoft Limited,Bangalore,2026-09-07,https://www.shine.com/jobs/salesforce-financial-services-cloud-solution-architect/birlasoft-limited/19546592,https://www.birlasoft.com,0.0,"Company: Birlasoft Limited | Salary: Not disclosed | Exp: 12 to 16 Yrs | Subcon - Salesforce Financial Services Cloud Area(s) of responsibility Empowered By Innovation Birlasoft, a global leader at the forefront of Cloud, AI, and Digital technologies, seamlessly blends domain expertise with enterprise solutions. The companys consultative and design-thinking approach empowers societies worldwide, e...",Shine
Salesforce Marketing and Data cloud,Mercedes-Benz Research and Development India Private Limited,Bangalore,2026-09-07,https://www.shine.com/jobs/salesforce-marketing-and-data-cloud/mercedes-benz-research-and-development-india-private-limited/19546578,N/A,0.0,"Company: Mercedes-Benz Research and Development India Private Limited | Salary: Not disclosed | Exp: 5 to 9 Yrs | Aufgaben About MBRDI:

Mercedes-Benz Research and Development India (MBRDI), headquartered in Bengaluru with a satellite office in Pune, is the largest R&D center for Mercedes-Benz Group AG outside of Germany. Our mission is to drive innovation and excellence in automotive engineering,...",Shine
Meesho - Software Development Engineer II - Data Platform,Meesho,Bangalore,2026-09-07,https://www.shine.com/jobs/meesho-software-development-engineer-ii-data-platform/meesho/19545877,https://www.meesho.com,0.0,"Company: Meesho | Salary: Not disclosed | Exp: 1 to 5 Yrs | About the team :




Data is everything But only in the hands of the right person. And as part of our team, you will help us transform data into actionable insights and systems. When 5% of Indian households shop with us, its important to build data-backed, resilient systems to manage millions of orders every day. Weve done this  with zero...",Shine
Salesforce Data Cloud Developer,PineQ Lab Technology,Bangalore,2026-09-07,https://www.shine.com/jobs/salesforce-data-cloud-developer/pineq-lab-technology/19545778,N/A,0.0,"Company: PineQ Lab Technology | Salary: Not disclosed | Exp: 3 to 7 Yrs | Location: PAN India

Experience: 3+ Years

Employment Type: Full-Time

Job Summary

We are looking for a skilled Salesforce Data Cloud Developer to design, develop, and implement data solutions using Salesforce Data Cloud. The ideal candidate should have strong experience in data integration, data modeling, identity resoluti...",Shine
Business Development Executive - Food & Beverage,PEPSICO,Bangalore,2026-09-07,https://www.shine.com/jobs/business-development-executive-food-beverage/pepsico/19545424,https://www.pepsico.com,0.0,"Company: PEPSICO | Salary: Not disclosed | Exp: 0 to 4 Yrs | What role you will play in team: Contribute to the growth of PepsiCo's market share by identifying and securing new business opportunities within the Indian food and beverage sector.What you will do: Develop and execute sales strategies, manage key accounts, and build strong relationships with clients.Key responsibility:Market research a...",Shine
Open Financial - Business Development Manager,Nexthire,Bangalore,2026-09-07,https://www.shine.com/jobs/open-financial-business-development-manager/nexthire/19545148,https://www.nexthire.in,0.0,"Company: Nexthire | Salary: Not disclosed | Exp: 3 to 7 Yrs | Job Title: Business Development Manager
Experience: 7+ Years
Location: Bangalore, India


Responsibilities:

 Own and assist smooth onboarding of clients.
 Manage end-to-end funnel on New Initiative Products - new merchant acquisition and upselling of products to existing clients.
 Pitch and demonstrate the features and benefits of Open...",Shine
"Sales exutive , training manger , business manger",Chain Reaction Co.,Bangalore,2026-09-07,https://www.shine.com/jobs/sales-exutive-training-manger-business-manger/chain-reaction-co/19545136,https://www.chainreaction.org,0.0,"Company: Chain Reaction Co. | Salary: Not disclosed | Exp: 0 to 4 Yrs | Company Description Chain Reaction Co. is a growing organization focused on delivering high-quality products and services to a diverse customer base. The company values collaboration, performance, and continuous improvement across all business functions. Team members are encouraged to take ownership of their work, contribute i...",Shine
Manager - Business Development ( US Process ),Novel Office,Bangalore,2026-09-07,https://www.shine.com/jobs/manager-business-development-us-process/novel-office/19543412,https://www.noveloffice.com,0.0,"Company: Novel Office | Salary: Not disclosed | Exp: 0 to 4 Yrs | Job descriptionPosition Summary: The Business Development Manager - Leasing, will be responsible for developing and executing Sales & Business Development strategies for bringing in new clients. The BDM - Leasing will receive enquiries from pre-sales team and shall engage clients to build rapport and close office leasing deals. The ...",Shine
Entry-level Business Development,Minteworld,Bangalore,2026-09-07,https://www.shine.com/jobs/entry-level-business-development/minteworld/19542992,N/A,0.0,"Company: Minteworld | Salary: Not disclosed | Exp: 0 to 4 Yrs | Skills:Salesforce CRM, Cold calling, Negotiation skills, Market research, Communication skills, Business Development, Sound market research capabilities,Qualifications And SkillsSalesforce CRM proficiencyStrong cold calling abilitiesExcellent negotiation skillsSound market research capabilitiesEffective communication skillsRoles and R...",Shine
Customer Sales Executive - Tata Cards - Bengaluru - Prestige Corniche - CSE,TATA Capital,Bangalore,2026-09-07,https://www.shine.com/jobs/customer-sales-executive-tata-cards-bengaluru-prestige-corniche-cse/tata-capital/19542707,https://www.tatacapital.com,0.0,"Company: TATA Capital | Salary: Not disclosed | Exp: 0 to 4 Yrs | Perform the following under the guidance/direction of Supervisor/Manager


 With help of Supervisor/ Manager, Identify the customers for protentional Business


 Collect the documents from Customers and validate as per the organization norms


 Logging the case in the system as per SOP and follow the process for disbursement.


 Ful...",Shine
Business Development Representative APAC,Chargebee,Bangalore,2026-09-07,https://www.shine.com/jobs/business-development-representative-apac/chargebee/19541878,https://www.chargebee.com,0.0,"Company: Chargebee | Salary: Not disclosed | Exp: 1 to 5 Yrs | We&aposre looking for energetic, driven professionals with strong business acumen and natural sales instincts to join our dynamic team. Ideal candidates are eager to progress through a clear learning and earning path. At Chargebee, we offer a fast-paced, innovative environment with the tools, resources, and leadership you need to excel...",Shine
Sales and Business Development Representative,Zimson Watches,Bangalore,2026-09-07,https://www.shine.com/jobs/sales-and-business-development-representative/zimson-watches/19541873,https://www.zimsonwatches.com,0.0,Company: Zimson Watches | Salary: Not disclosed | Exp: 2 to 6 Yrs | What role you will play in team: You'll be responsible for building and maintaining relationships with key retailers and distributors.What you will do: You will increase sales volume and expand market share for our luxury watches.Key responsibility:Develop and maintain relationships with key clients.Generate new business opportuni...,Shine
Sales Representative - Tech Company,Uplers,Bangalore,2026-09-07,https://www.shine.com/jobs/sales-representative-tech-company/uplers/19541821,https://www.uplers.com,0.0,"Company: Uplers | Salary: Not disclosed | Exp: 3 to 12 Yrs | Key Account Manager - B2B Sales
Experience: 3 - 12 Years Exp
Shift  : 10:00 AM to 7:00 PM IST
Opportunity Type:  Office (Bengaluru)
Placement Type:  Permanent


(*corporate tie OR Corporate Sales and B2B sales


Key Account Manager - B2B Sales who is passionate about their work, eager to learn and grow, and who is committed to delivering...",Shine
Business Development Representative (BDR) Intern,BiteSpeed,Bangalore,2026-09-07,https://www.shine.com/jobs/business-development-representative-bdr-intern/bitespeed/19541819,https://www.bitespeed.in,0.0,"Company: BiteSpeed | Salary: Not disclosed | Exp: 1 to 5 Yrs | Internship Details

Role: Business Development Representative InternDuration: 6 monthsLocation: In-office (Bangalore)Stipend: 20,000 (Fixed per month)Incentives: Performance based (Uncapped)Performance based PPO

About BiteSpeed

Hey there! We are a Sequoia-backed SaaS startup building an AI-native Marketing, Support & Sales suite for ...",Shine
Business Development Manager - Enterprise Sales,Apple,Bangalore,2026-09-07,https://www.shine.com/jobs/business-development-manager-enterprise-sales/apple/19541711,https://www.apple.com,0.0,"Company: Apple | Salary: Not disclosed | Exp: 5 to 9 Yrs | What role you will play in team: Drive growth by securing new enterprise clients, building strong relationships, and managing the entire sales cycle, from lead generation to contract closure. You will be a key player in expanding our market share within the Indian corporate sector.What you will do: Develop and implement strategies to targe...",Shine
"Business Development (Sales) Internship in Pune, Hyderabad, Noida, Odisha",NCL Buildtek Limited,Bangalore,2026-09-07,https://www.shine.com/jobs/business-development-sales-internship-in-pune-hyderabad-noida-odisha/ncl-buildtek-limited/19541702,https://www.nclbuildtek.com,0.0,"Company: NCL Buildtek Limited | Salary: Not disclosed | Exp: 24 to >25 Yrs | As a Business Development (Sales) intern at NCL Buildtek Limited, you will have the opportunity to learn and grow in a dynamic and fast-paced B2B sales environment. You will work closely with our experienced sales team to develop new business opportunities and drive revenue growth for the company.

Key Responsibilities


...",Shine
"Business Development (Sales) Internship in Bangalore, Hyderabad, Mumbai",GBH Headsets,Bangalore,2026-09-07,https://www.shine.com/jobs/business-development-sales-internship-in-bangalore-hyderabad-mumbai/gbh-headsets/19541688,https://www.gbhheadsets.org,0.0,"Company: GBH Headsets | Salary: Not disclosed | Exp: 0 to 4 Yrs | Selected Intern's Day-to-day Responsibilities Include

Market ResearchBusiness DevelopmentClient HandlingPR WITH CUSTOMERSPlanning & Execution

6.1st hand experience of visiting clients MNC Companies

About Company: We are a telecom hardware and software company providing products and services to MNCs across India and abroad in over...",Shine
Team Lead-Sales,Aventurine Homes,Bangalore,2026-09-07,https://www.shine.com/jobs/team-lead-sales/aventurine-homes/19541683,https://www.aventurinehomes.com,0.0,"Company: Aventurine Homes | Salary: Not disclosed | Exp: 2 to 6 Yrs | About the job:

About Us Aventurine Homes is a real estate consulting and channel partner firm specializing in residential property sales, investment advisory, and developer partnerships. The company focuses on delivering professional real estate advisory services to homebuyers and investors by connecting them with reputed devel...",Shine
B2B Food Ingredients Sales Executive,Axureone,Bangalore,2026-09-07,https://www.shine.com/jobs/b2b-food-ingredients-sales-executive/axureone/19541681,https://www.axureone.com,0.0,"Company: Axureone | Salary: Not disclosed | Exp: 0 to 4 Yrs | We are seeking an energetic and driven B2B Food Ingredients Sales Executive to manage and grow customer relationships across the food ingredients ecosystem. This role involves working closely with clients in Bakery, Protein, Snacks, Premix, Beverages, RTD, RTE, QSR, and online food businesses. The incumbent will focus on introducing inn...",Shine
Field Sales Executive | Bangalore | Fresher & Experienced |,Policybazaar.com,Bangalore,2026-09-07,https://www.shine.com/jobs/field-sales-executive-bangalore-fresher-experienced/policybazaarcom/19541621,N/A,0.0,"Company: Policybazaar.com | Salary: Not disclosed | Exp: 0 to 8 Yrs | Job description: Policybazaar Hiring: Field Sales Executive (Fresher & Experienced both are welcome) Contact Info : Interested Candidates Can Directly Share Their CV On harshshukla@policybazaar.com or 9118166042( Call For Quick Response) .


Position Overview Policybazaar is seeking confident, dynamic, and high-energy profession...",Shine
Field Sales Officer,KADTECH HR SOLUTIONS,"Bangalore, Chennai, Hyderabad",2026-09-07,https://www.shine.com/jobs/field-sales-officer/kadtech-hr-solutions/19541379,https://www.kadtechhr.com,0.0,"Company: KADTECH HR SOLUTIONS | Salary: Not disclosed | Exp: 0 to 4 Yrs | 
<span data-offset-key=""6mt5r-0-0""><span data-text=""true"">Job Summary: <br /><br /></span></span>


<span data-offset-key=""98v4h-0-0""><span data-text=""true"">We are looking for a dynamic and result-oriented </span></span><span data-offset-key=""98v4h-0-1""><span data-text=""true"">Field Sales Officer (CASA)</span></span><span...",Shine
Business Development Executive,KADTECH HR SOLUTIONS,Bangalore,2026-09-07,https://www.shine.com/jobs/business-development-executive/kadtech-hr-solutions/19541376,https://www.kadtechhr.com,0.0,"Company: KADTECH HR SOLUTIONS | Salary: Not disclosed | Exp: 0 to 4 Yrs | &nbsp;

<span data-offset-key=""2jabo-0-0""><span data-text=""true"">Key Responsibilities:</span></span>


<span data-offset-key=""7dao5-0-0"">&nbsp;</span>


<span data-offset-key=""1et03-0-0"">&nbsp;</span>


<span data-offset-key=""2ojhu-0-0""><span data-text=""true"">1. Identify and connect with business owners, SMEs, and...",Shine
Healthcare Business Development Specialist,Abbott Healthcare,Bangalore,2026-09-05,https://www.shine.com/jobs/healthcare-business-development-specialist/abbott-healthcare/19541028,N/A,0.0,Company: Abbott Healthcare | Salary: Not disclosed | Exp: 2 to 6 Yrs | What role you will play in team: Expand Abbott's presence within healthcare institutions by securing new business and maintaining strong relationships with key decision-makers.What you will do: Develop and execute strategies to increase sales of Abbott's healthcare products and services.Key responsibility:Identifying and qualif...,Shine
Sales Development Representative,COMPRINNO,BENGALURU,2026-09-12,https://www.adzuna.in/details/5866927376,https://www.comprinno.com,,"Company: COMPRINNO | Location: BENGALURU | Salary: 3 - 13 LACS/ANNUM
                
                    TOP MATCH | ",Adzuna
Sales Development Representative,INCRUITER,BENGALURU,2026-09-12,https://www.adzuna.in/details/5374613553,https://www.incruiter.com,,"Company: INCRUITER | Location: BENGALURU | Salary: 4 - 7 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative,UNNATI,BENGALURU,2026-09-12,https://www.adzuna.in/details/2904497689,https://www.unnati.in,,"Company: UNNATI | Location: BENGALURU | Salary: 5 - 8 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative,INTUGINE - LOGISTICS THROUGH INNOVATION,BENGALURU,2026-09-12,https://www.adzuna.in/details/1786690671,N/A,,"Company: INTUGINE - LOGISTICS THROUGH INNOVATION | Location: BENGALURU | Salary: 4 - 7 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative,GUSHWORK,BENGALURU,2026-09-12,https://www.adzuna.in/details/5146689734,https://www.gushwork.in,,"Company: GUSHWORK | Location: BENGALURU | Salary: 7 - 9 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative,SIGMA INFOSOLUTIONS,BENGALURU,2026-09-12,https://www.adzuna.in/details/4710144821,N/A,,"Company: SIGMA INFOSOLUTIONS | Location: BENGALURU | Salary: 8 - 15 LACS/ANNUM
                
                    ABOVE AVERAGE SALARYCLOSING SOON | ",Adzuna
Sales Development Representative,QRATA,BENGALURU,2026-09-12,https://www.adzuna.in/details/4514375906,https://www.qrata.com,,"Company: QRATA | Location: BENGALURU | Salary: 10 - 20 LACS/ANNUM
                
                    ABOVE AVERAGE SALARYCLOSING SOON | ",Adzuna
Sales development representative,WENGER AND WATSON INC,BENGALURU,2026-09-12,https://www.adzuna.in/details/2641987106,N/A,,"Company: WENGER AND WATSON INC | Location: BENGALURU | Salary: 5 - 14 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative,THE HUB,BENGALURU,2026-09-12,https://www.adzuna.in/details/2509165198,https://www.thehub.in,,"Company: THE HUB | Location: BENGALURU | Salary: 0 - 15 LACS/ANNUM
                
                    ABOVE AVERAGE SALARYCLOSING SOON | ",Adzuna
Sales Development Representative,AAVIAH PEOPLS NETWORK COMPNAY,BENGALURU,2026-09-12,https://www.adzuna.in/details/3830617880,N/A,,"Company: AAVIAH PEOPLS NETWORK COMPNAY | Location: BENGALURU | Salary: 5 - 12 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative,MANPOWER INDIA,BENGALURU,2026-09-12,https://www.adzuna.in/details/3340501146,https://www.manpower.com,,"Company: MANPOWER INDIA | Location: BENGALURU | Salary: 6 - 12 LACS/ANNUM
                
                    TOP MATCHCLOSING SOON | ",Adzuna
Sales Development Representative,GREENSTITCH TECHNOLOGIES PVT LTD,BENGALURU,2026-09-12,https://www.adzuna.in/details/4530892105,https://www.greenstitch.com,,"Company: GREENSTITCH TECHNOLOGIES PVT LTD | Location: BENGALURU | Salary: 5 - 13 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative (SaaS Sales),JHANA,BENGALURU,2026-09-12,https://www.adzuna.in/details/5016365236,https://www.jhana.com,,"Company: JHANA | Location: BENGALURU | Salary: 8 - 10 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Lead Sales Development Representative,CONTLO,BENGALURU,2026-09-12,https://www.adzuna.in/details/4592990516,https://www.contlo.ai,,"Company: CONTLO | Location: BENGALURU | Salary: 6 - 14 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative(SDR),GARAGEPLUG,BENGALURU,2026-09-12,https://www.adzuna.in/details/3148437526,https://www.garageplug.com,,"Company: GARAGEPLUG | Location: BENGALURU | Salary: 4 - 8 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sr. Sales Development Representative (SaaS Sales),JHANA,BENGALURU,2026-09-12,https://www.adzuna.in/details/4992611180,https://www.jhana.com,,"Company: JHANA | Location: BENGALURU | Salary: 12 - 17 LACS/ANNUM
                
                    ABOVE AVERAGE SALARYCLOSING SOON | ",Adzuna
Sales Development Representative (SDR) - India,NUNIFY TECH INC,BENGALURU,2026-09-12,https://www.adzuna.in/details/4303679717,https://www.nunify.com,,"Company: NUNIFY TECH INC | Location: BENGALURU | Salary: 0.08 - 0.14 LACS/ANNUM
                
                    ABOVE AVERAGE SALARYCLOSING SOON | ",Adzuna
Sales Development Representative (Thailand Region),SWITCHON,BENGALURU,2026-09-12,https://www.adzuna.in/details/5879561792,https://www.switchon.com,,"Company: SWITCHON | Location: BENGALURU | Salary: 11 - 13 LACS/ANNUM
                
                    ABOVE AVERAGE SALARY | ",Adzuna
Sales Development Representative - North America,HACKEREARTH,"BANGALORE, KARNATAKA, INDIA",2026-09-12,https://www.adzuna.in/details/5474675021,https://www.hackerearth.com,,"Company: HACKEREARTH | Location: BANGALORE, KARNATAKA, INDIA | Salary: 1E+07 PER QUARTER
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative - North America,HEVO DATA,BENGALURU,2026-09-12,https://www.adzuna.in/details/2268992392,https://www.hevodata.com,,"Company: HEVO DATA | Location: BENGALURU | Salary: 0 - 10 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative (Founding Team),FLEXYPE,BENGALURU,2026-09-12,https://www.adzuna.in/details/5461968162,https://www.flexype.com,,"Company: FLEXYPE | Location: BENGALURU | Salary: 6 - 10 LACS/ANNUM
                
                    TOP MATCHCLOSING SOON | ",Adzuna
Sales Development Representative / Lead Generator,CONTLO,BENGALURU,2026-09-12,https://www.adzuna.in/details/4592990520,https://www.contlo.ai,,"Company: CONTLO | Location: BENGALURU | Salary: 4 - 7 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative (B2B SaaS),ZYCUS,BENGALURU,2026-09-12,https://www.adzuna.in/details/4464664316,https://www.zycus.com,,"Company: ZYCUS | Location: BENGALURU | Salary: 6 - 10 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative (US & Latin America),GARAGEPLUG,BENGALURU,2026-09-12,https://www.adzuna.in/details/3148437457,https://www.garageplug.com,,"Company: GARAGEPLUG | Location: BENGALURU | Salary: 5 - 8 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
"Sales Development Representative (Inbound, B2B SaaS",TALENT PRO,BENGALURU,2026-09-12,https://www.adzuna.in/details/5199066328,https://www.talentpro.in,,"Company: TALENT PRO | Location: BENGALURU | Salary: 8 - 12 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Inside Sales Associate / Outbound Sales Development Representative (SDR),MANTRAS2SUCCESS,BENGALURU/BANGALORE,2026-09-12,https://www.adzuna.in/details/5822430281,N/A,,"Company: MANTRAS2SUCCESS | Location: BENGALURU/BANGALORE | Salary: 400000-600000 PER YEAR
                
                    CLOSING SOON | ",Adzuna
"Business Development Executive(Lead qualification, b2b saas",STAFFNIXCOM,BENGALURU,2026-09-12,https://www.adzuna.in/details/5820996398,N/A,,"Company: STAFFNIXCOM | Location: BENGALURU | Salary: 7 - 12 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Business Development Executive(Lead qualification,STAFFNIXCOM,BENGALURU,2026-09-12,https://www.adzuna.in/details/5860983321,N/A,,Company: STAFFNIXCOM | Location: BENGALURU | Salary: 10 - 12 LACS/ANNUM | ,Adzuna
Inside Sales Specialist (International),MANTRAS2SUCCESS,BENGALURU/BANGALORE,2026-09-12,https://www.adzuna.in/details/5727270795,N/A,,"Company: MANTRAS2SUCCESS | Location: BENGALURU/BANGALORE | Salary: 1.2E+06-1.6E+06 PER YEAR
                
                    CLOSING SOON | ",Adzuna
Business Development Representative (B2B SaaS sales),INCRUITER,BENGALURU,2026-09-12,https://www.adzuna.in/details/5390148048,https://www.incruiter.com,,"Company: INCRUITER | Location: BENGALURU | Salary: 8 - 12 LACS/ANNUM
                
                    TOP MATCHCLOSING SOON | ",Adzuna
Sales Development Specialist,MULTI RECRUIT,BENGALURU,2026-09-12,https://www.adzuna.in/details/2853928034,https://www.multirecruit.com,,"Company: MULTI RECRUIT | Location: BENGALURU | Salary: 0 - 8 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Manager - Lead,RECKO,BENGALURU,2026-09-12,https://www.adzuna.in/details/1968606311,https://www.recko.com,,"Company: RECKO | Location: BENGALURU | Salary: 7.5 - 24 LACS/ANNUM
                
                    ABOVE AVERAGE SALARYCLOSING SOON | ",Adzuna
Business Development Representative,FILTER YOU,BENGALURU,2026-09-12,https://www.adzuna.in/details/4156644449,N/A,,"Company: FILTER YOU | Location: BENGALURU | Salary: 6 - 7 LACS/ANNUM
                
                    REMOTECLOSING SOON | ",Adzuna
"Enterprise Sales Account Manager (SAP, Indian market)",TALENTXO,BENGALURU,2026-09-12,https://www.adzuna.in/details/5848055955,https://www.talentxo.com,,"Company: TALENTXO | Location: BENGALURU | Salary: 24 - 30 LACS/ANNUM
                
                    ABOVE AVERAGE SALARY | ",Adzuna
Sales Trainer â Corporate Training Programs,EDSTELLAR.COM,BENGALURU,2026-09-12,https://www.adzuna.in/details/5239552756,N/A,,"Company: EDSTELLAR.COM | Location: BENGALURU | Salary: 5 - 10 LACS/ANNUM
                
                    CLOSING SOON | ",Adzuna
Sales Development Representative,Zocdoc,,2026-09-12,https://builtin.com/job/sales-development-representative/11137879,N/A,,Company: Zocdoc | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative - Goa,SJ Innovation BD Ltd.,,2026-09-12,https://builtin.com/job/sales-development-representative-goa/11151955,N/A,,Company: SJ Innovation BD Ltd. | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,DataBeat,,2026-09-12,https://builtin.com/job/sales-development-representative/11151708,https://www.databeat.io,,Company: DataBeat | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,ClickPost,,2026-09-12,https://builtin.com/job/sales-development-representative/11150997,https://www.clickpost.com,,Company: ClickPost | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,Mobility Global,,2026-09-12,https://builtin.com/job/sales-development-representative/11140662,https://www.mobilityglobal.com,,Company: Mobility Global | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,Shuru,,2026-09-12,https://builtin.com/job/sales-development-representative/11140387,https://www.shuru.io,,Company: Shuru | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,Veeam,,2026-09-12,https://builtin.com/job/sales-development-representative/10946962,https://www.veeam.com,,Company: Veeam | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,BrowserStack,,2026-09-12,https://builtin.com/job/sales-development-representative/10112048,https://www.browserstack.com,,Company: BrowserStack | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative (SDR),Docyt,,2026-09-12,https://builtin.com/job/sales-development-representative-sdr/10432904,N/A,,Company: Docyt | Location:  | Salary: Not disclosed | ,BuiltIn
Fresher- Sales Development Representative,EbizON,,2026-09-12,https://builtin.com/job/fresher-sales-development-representative/11067839,https://www.ebizontek.com,,Company: EbizON | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative Intern (Paid - India/Remote),Peakflo,,2026-09-12,https://builtin.com/job/sales-development-representative-intern-paid-india-remote/9921355,https://www.peakflo.com,,Company: Peakflo | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,Adit,,2026-09-12,https://builtin.com/job/sales-development-representative/11050525,https://www.adit.com,,Company: Adit | Location:  | Salary: Not disclosed | ,BuiltIn
EbizON : Sales Development Representative  || Noida,EbizON,,2026-09-12,https://builtin.com/job/ebizon-sales-development-representative-noida/11048369,https://www.ebizontek.com,,Company: EbizON | Location:  | Salary: Not disclosed | ,BuiltIn
Sales Development Representative,Stripe,,2026-09-12,https://builtin.com/job/sales-development-representative/10361504,https://www.stripe.com,,Company: Stripe | Location:  | Salary: Not disclosed | ,BuiltIn
Senior Sales Development Representative - APAC,SpotDraft,,2026-09-12,https://builtin.com/job/senior-sales-development-representative-apac/11037835,https://www.spotdraft.com,,Company: SpotDraft | Location:  | Salary: Not disclosed | ,BuiltIn
